,Code,Untruncated Offense,FBI Category,MOST_SER_RANK,OFFENSE_TYPE,GRID,Penalty Type,Mandatory Gun,Police Notification,SORB,SDP,"Now Legal?
",Expungeable?,"If no, why not?",extra_criteria,Description,Chapter,Section
912,1464,"Rifle/shotgun without serial number, sell  Ch. 269 S 10(g)","Weapons (carrying, possessing)",19.0,Weapons,3,Misdemeanor,,,,,,Yes,,,"RIFLE/SHOTGUN WITHOUT SERIAL NUMBER, SELL ",269,10(g)
913,288,Riot,All Other Offense (except traffic),29.0,Public Order,2,Felony,,,,,,Yes,,,RIOT,,
914,1449,"Riot, destroy building/boat in  Ch. 269 S 7",All Other Offense (except traffic),26.0,Property,2,Felony,,,,,,Yes,,,"RIOT, DESTROY BUILDING/BOAT IN ",269,7
915,1448,"Riot, fail to disperse or fail to assist in dispersing  Ch. 269 S 2",All Other Offense (except traffic),29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,"RIOT, FAIL TO DISPERSE OR FAIL TO ASSIST IN DISPERSING ",269,2
916,1176,"Riot, incite  Ch. 264 S 11",All Other Offense (except traffic),29.0,Public Order,2,Felony,,,,,,Yes,,,"RIOT, INCITE ",264,11
917,1040,"RMV document or signature, possess false/stolen, misuse/forge  Ch. 90 S 24B",Forgery and Counterfeiting,22.0,Motor Vehicle,3,Felony,,,,,,Yes,,,"RMV DOCUMENT OR SIGNATURE, POSSESS FALSE/STOLEN, MISUSE/FORGE ",90,24B
918,1257,"Robbery of elder 60 or over, unarmed  Ch. 265 S 19(a)",Robbery,12.0,Person,4,Felony,,,,,,No,Ch 265 Felony,,"ROBBERY OF ELDER 60 OR OVER, UNARMED ",265,19(a)
919,1258,"Robbery of elder 60 or over, unarmed, subsq. off.  Ch. 265 S 19(a)",Robbery,7.0,Person,5,Felony,,,,,,No,Ch 265 Felony,,"ROBBERY OF ELDER 60 OR OVER, UNARMED, SUBSQ. OFF. ",265,19(a)
920,1237,"Robbery, armed & masked, display of gun  Ch. 265 S 17",Robbery,2.0,Person,6,Felony,,,,,,No,Ch 265 Felony,,"ROBBERY, ARMED & MASKED, DISPLAY OF GUN ",265,17
921,1238,"Robbery, armed & masked, display of gun, subsq. off.  Ch. 265 S 17",Robbery,2.0,Person,6,Felony,,,,,,No,Ch 265 Felony,,"ROBBERY, ARMED & MASKED, DISPLAY OF GUN, SUBSQ. OFF. ",265,17
922,1235,"Robbery, armed & masked, no display of gun  Ch. 265 S 17",Robbery,7.0,Person,5,Felony,,,,,,No,Ch 265 Felony,,"ROBBERY, ARMED & MASKED, NO DISPLAY OF GUN ",265,17
923,1236,"Robbery, armed & masked, no display of gun, subsq. off.  Ch. 265 S 17",Robbery,7.0,Person,5,Felony,,,,,,No,Ch 265 Felony,,"ROBBERY, ARMED & MASKED, NO DISPLAY OF GUN, SUBSQ. OFF. ",265,17
924,1239,"Robbery, armed & masked, with firearm  Ch. 265 S 17",Robbery,7.0,Person,5,Felony,,,,,,No,Ch 265 Felony,,"ROBBERY, ARMED & MASKED, WITH FIREARM ",265,17
925,1632,"Robbery, armed & masked, with firearm, subsq.  Ch. 265 S 17",Robbery,2.0,Person,6,Felony,,,,,,No,Ch 265 Felony,,"ROBBERY, ARMED & MASKED, WITH FIREARM, SUBSQ. ",265,17
926,1233,"Robbery, armed, display of gun  Ch. 265 S 17",Robbery,7.0,Person,5,Felony,,,,,,No,Ch 265 Felony,,"ROBBERY, ARMED, DISPLAY OF GUN ",265,17
927,1232,"Robbery, armed, no display of gun  Ch. 265 S 17",Robbery,12.0,Person,4,Felony,,,,,,No,Ch 265 Felony,,"ROBBERY, ARMED, NO DISPLAY OF GUN ",265,17
928,1234,"Robbery, armed, with firearm  Ch. 265 S 17",Robbery,7.0,Person,5,Felony,,,,,,No,Ch 265 Felony,,"ROBBERY, ARMED, WITH FIREARM ",265,17
929,1631,"Robbery, armed, with firearm, subsq.  Ch. 265 S 17",Robbery,2.0,Person,6,Felony,,,,,,No,Ch 265 Felony,,"ROBBERY, ARMED, WITH FIREARM, SUBSQ. ",265,17
930,1259,"Robbery, unarmed  Ch. 265 S 19(b)",Robbery,18.0,Person,3,Felony,,,,,,No,Ch 265 Felony,,"ROBBERY, UNARMED ",265,19(b)
931,408,Safety violations for vehicles and busses,All Other Offense (except traffic),34.0,Motor Vehicle,1,Misdemeanor,,,,,,Yes,,,SAFETY VIOLATIONS FOR VEHICLES AND BUSSES,,
932,1526,"School or public assembly, disturb  Ch. 272 S 40",Disorderly Conduct,35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,"SCHOOL OR PUBLIC ASSEMBLY, DISTURB ",272,40
933,1527,"School or public assembly, disturb, 3rd and subsq. off.  Ch. 272 S 40",Disorderly Conduct,29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,"SCHOOL OR PUBLIC ASSEMBLY, DISTURB, 3RD AND SUBSQ. OFF. ",272,40
934,271,Selling alcohol to a minor,Offenses Against Family and Children,35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,SELLING ALCOHOL TO A MINOR,,
935,253,Selling firearms to a minor,Offenses Against Family and Children,19.0,Weapons,3,Felony,,,,,,Yes,,,SELLING FIREARMS TO A MINOR,,
936,252,Selling firearms without a license,"Weapons (carrying, possessing)",19.0,Weapons,3,Felony,,,,,,Yes,,,SELLING FIREARMS WITHOUT A LICENSE,,
937,100,Setting fire,All Other Offense (except traffic),26.0,Property,2,Misdemeanor,,,,,,Yes,,,SETTING FIRE,,
938,407,Setting open air fires,All Other Offense (except traffic),26.0,Property,2,Misdemeanor,,,,,,Yes,,,SETTING OPEN AIR FIRES,,
939,1312,Sex Offender engaging in ice cream truck vending  Ch. 265 S 48,Sex Offenses (except forcible rape),29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,SEX OFFENDER ENGAGING IN ICE CREAM TRUCK VENDING ,265,48
940,1601,"Sex Offender Registry information, illegal use of  Ch. 6 S 178N",Sex Offenses (except forcible rape),29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,"SEX OFFENDER REGISTRY INFORMATION, ILLEGAL USE OF ",6,178N
941,1541,"Sexual conduct, pay for or for fee  Ch. 272 S 53A(a)",Sex Offenses (except forcible rape),29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,"SEXUAL CONDUCT, PAY FOR OR FOR FEE ",272,53A(a)
942,1542,"Sexual conduct, pay for or for fee, with child under 14  Ch. 272 S 53A(b)",Sex Offenses (except forcible rape),12.0,Person,4,Felony,,,,,,Yes,,,"SEXUAL CONDUCT, PAY FOR OR FOR FEE, WITH CHILD UNDER 14 ",272,53A(b)
943,1500,"Sexual intercourse, drug for  Ch. 272 S 3",Sex Offenses (except forcible rape),18.0,Person,3,Felony,,,Yes,Yes,,No,178C Sex Offense,,"SEXUAL INTERCOURSE, DRUG FOR ",272,3
944,1501,"Sexual intercourse, induce chaste minor  Ch. 272 S 4",Offenses Against Family and Children,24.0,Person,2,Felony,,,,,,No,178C Sex Offense,,"SEXUAL INTERCOURSE, INDUCE CHASTE MINOR ",272,4
945,415,Shoplifting,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,SHOPLIFTING,,
946,1374,Shoplifting  Ch. 266 S 30A,All Other Offense (except traffic),32.0,Property,1,Misdemeanor,,,,,,Yes,,,SHOPLIFTING ,266,30A
947,1375,"Shoplifting, 3rd and subsq. off.  Ch. 266 S 30A",All Other Offense (except traffic),26.0,Property,2,Misdemeanor,,,,,,Yes,,,"SHOPLIFTING, 3RD AND SUBSQ. OFF. ",266,30A
948,1146,Shotgun shells in closed season  Ch. 131 S 66,"Weapons (carrying, possessing)",25.0,Weapons,2,Misdemeanor,,,,,,Yes,,,SHOTGUN SHELLS IN CLOSED SEASON ,131,66
949,1645,Smoking on MBTA  Ch. 272 S 43A,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,SMOKING ON MBTA ,272,43A
950,421,"Snow/rec veh, public way",All Other Offense (except traffic),34.0,Motor Vehicle,1,Misdemeanor,,,,,,Yes,,,"SNOW/REC VEH, PUBLIC WAY",,
951,1679,"Snow/recreation vehicle, death by negligent op  Ch. 90B S 26B(e)",All Other Offense (except traffic),,Motor Vehicle,3,Felony,,,,,,No,Death or serious bodily injury,,"SNOW/RECREATION VEHICLE, DEATH BY NEGLIGENT OP ",90B,26B(e)
952,1680,"Snow/recreation vehicle, death by reckless op  Ch. 90B S 26B(e)",All Other Offense (except traffic),,Motor Vehicle,3,Felony,,,,,,No,Death or serious bodily injury,,"SNOW/RECREATION VEHICLE, DEATH BY RECKLESS OP ",90B,26B(e)
953,1677,"Snow/recreation vehicle, leave scene, bodily injury  Ch. 90B S 26B(c)",All Other Offense (except traffic),,Motor Vehicle,1,CIV,,,,,,Yes,,,"SNOW/RECREATION VEHICLE, LEAVE SCENE, BODILY INJURY ",90B,26B(c)
954,1676,"Snow/recreation vehicle, leave scene, damage over $500  Ch. 90B S 26B(b)",All Other Offense (except traffic),,Motor Vehicle,1,CIV,,,,,,Yes,,,"SNOW/RECREATION VEHICLE, LEAVE SCENE, DAMAGE OVER $500 ",90B,26B(b)
955,1675,"Snow/recreation vehicle, negligent/reckless op  Ch. 90B S 26B(a)",All Other Offense (except traffic),,Motor Vehicle,1,CIV,,,,,,Yes,,,"SNOW/RECREATION VEHICLE, NEGLIGENT/RECKLESS OP ",90B,26B(a)
956,1678,"Snow/recreation vehicle, serious bodily injury by negligent/reckless op  Ch. 90B S 26B(d)",All Other Offense (except traffic),,Motor Vehicle,2,Misdemeanor,,,,,,No,Death or serious bodily injury,,"SNOW/RECREATION VEHICLE, SERIOUS BODILY INJURY BY NEGLIGENT/RECKLESS OP ",90B,26B(d)
957,193,Sodomy or unnatural act (f/m),Sex Offenses (except forcible rape),24.0,Person,2,Felony,,,,,,Yes,,,SODOMY OR UNNATURAL ACT (F/M),,
958,191,Sodomy or unnatural act (f/m)-crime against nature,Sex Offenses (except forcible rape),24.0,Person,2,Felony,,,,,,Yes,,,SODOMY OR UNNATURAL ACT (F/M)-CRIME AGAINST NATURE,,
959,192,Sodomy or unnatural act with child (f/m),Sex Offenses (except forcible rape),18.0,Person,3,Felony,,,,,,No,Ch 6 S 178C Sex Offense,,SODOMY OR UNNATURAL ACT WITH CHILD (F/M),,
960,220,Speeding to make record-116c,Other,28.0,Motor Vehicle,2,Misdemeanor,,,,,,Yes,,,SPEEDING TO MAKE RECORD-116C,,
961,232,Speeding-116a,Other,34.0,Motor Vehicle,1,Misdemeanor,,,,,,Yes,,,SPEEDING-116A,,
962,96,Stalking,All Other Offense (except traffic),23.0,Public Order,3,Felony,,,,,,Yes,,,STALKING,,
963,1306,Stalking  Ch. 265 S 43(a),All Other Offense (except traffic),23.0,Public Order,3,Felony,,,,,,No,Ch 265 Felony,,STALKING ,265,43(a)
964,1308,Stalking in violation of restraining order  Ch. 265 S 43(b),All Other Offense (except traffic),23.0,Public Order,3,Felony,,,,,,No,Ch 265 Felony,,STALKING IN VIOLATION OF RESTRAINING ORDER ,265,43(b)
965,1307,"Stalking, subsq. off.  Ch. 265 S 43(c)",All Other Offense (except traffic),23.0,Public Order,3,Felony,,,,,,No,Ch 265 Felony,,"STALKING, SUBSQ. OFF. ",265,43(c)
966,195,Statutory rape,Sex Offenses (except forcible rape),7.0,Person,5,Felony,,,,,,Yes,,,STATUTORY RAPE,,
967,72,Stealing by confining or putting in fear,All Other Offense (except traffic),7.0,Person,5,Felony,,,,,,Yes,,,STEALING BY CONFINING OR PUTTING IN FEAR,,
968,1653,Strangulation or suffocation Ch. 265 S 15D(b),Other Assaults,18.0,Person,3,Felony,,,,,,No,Ch 265 Felony,,STRANGULATION OR SUFFOCATION,265,15D(b)
969,1655,"Strangulation or suffocation, pregnant victim Ch. 265 S 15D(c)",Other Assaults,12.0,Person,4,Felony,,,,,,No,Ch 265 Felony,,"STRANGULATION OR SUFFOCATION, PREGNANT VICTIM",265,15D(c)
970,1654,"Strangulation or suffocation, serious bodily injury Ch. 265 S 15D(c)",Other Assaults,12.0,Person,4,Felony,,,,,,No,Ch 265 Felony,,"STRANGULATION OR SUFFOCATION, SERIOUS BODILY INJURY",265,15D(c)
971,1656,"Strangulation or suffocation, subsequent Ch. 265 S 15D(c)",Other Assaults,12.0,Person,4,Felony,,,,,,No,Ch 265 Felony,,"STRANGULATION OR SUFFOCATION, SUBSEQUENT",265,15D(c)
972,1657,"Strangulation or suffocation, violation of court order Ch. 265 S 15D(c)",Other Assaults,12.0,Person,4,Felony,,,,,,No,Ch 265 Felony,,"STRANGULATION OR SUFFOCATION, VIOLATION OF COURT ORDER",265,15D(c)
973,1540,"Streetwalker, common  Ch. 272 S 53",Prostitution and Commercialized Vice,35.0,Public Order,1,Misdemeanor,,,,,,Yes,,not sex-related,"STREETWALKER, COMMON ",272,53
974,1550,"Support child out of wedlock, enter Commonwealth without  Ch. 273 S 15",Offenses Against Family and Children,29.0,Public Order,2,Felony,,,,,,Yes,,,"SUPPORT CHILD OUT OF WEDLOCK, ENTER COMMONWEALTH WITHOUT ",273,15
975,1551,"Support child out of wedlock, fail to  Ch. 273 S 15",Offenses Against Family and Children,29.0,Public Order,2,Felony,,,,,,Yes,,,"SUPPORT CHILD OUT OF WEDLOCK, FAIL TO ",273,15
976,177,Tagging property,All Other Offense (except traffic),26.0,Property,2,Misdemeanor,,,,,,Yes,,,TAGGING PROPERTY,,
977,1413,Tagging property  Ch. 266 S 126B,All Other Offense (except traffic),26.0,Property,2,Misdemeanor,,,,,,Yes,,,TAGGING PROPERTY ,266,126B
978,318,Tampering with a gas meter,All Other Offense (except traffic),29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,TAMPERING WITH A GAS METER,,
979,277,Tampering with fire alarm,All Other Offense (except traffic),29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,TAMPERING WITH FIRE ALARM,,
980,323,Tampering with police alarms,All Other Offense (except traffic),29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,TAMPERING WITH POLICE ALARMS,,
981,1300,Tattooing  Ch. 265 S 34,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,TATTOOING ,265,34
982,345,Tattooing without a license,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,TATTOOING WITHOUT A LICENSE,,
983,1667,"Taxi fare, evade, Ch. 159A S 16",All Other Offense (except traffic),32.0,Property,1,CIV,,,,,,Yes,,,"TAXI FARE, EVADE,",159A,16
984,169,Telecommunications fraud,All Other Offense (except traffic),26.0,Property,2,Misdemeanor,,,,,,Yes,,,TELECOMMUNICATIONS FRAUD,,
985,1492,"Telephone calls, annoying or obscene  Ch. 269 S 14A",All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,"TELEPHONE CALLS, ANNOYING OR OBSCENE ",269,14A
986,1562,Threat to commit crime  Ch. 275 S 2,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,THREAT TO COMMIT CRIME ,275,2
987,83,Threatening,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,THREATENING,,
988,258,Throwing of a molotov cocktail,"Weapons (carrying, possessing)",19.0,Weapons,3,Felony,,,,,,Yes,,,THROWING OF A MOLOTOV COCKTAIL,,
989,319,Track walking,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,TRACK WALKING,,
990,402,"Trafficking in marijuana, cocaine, heroin, morphine, opium, etc.",Drug Abuse Violations,9.0,Drugs,5,Felony,,,,,,Yes,,,"TRAFFICKING IN MARIJUANA, COCAINE, HEROIN, MORPHINE, OPIUM, ETC.",,
991,1671,Trafficking of person for forced services Ch. 265 S 51(a),All Other Offense (except traffic),7.0,Person,5,Felony,,,,,,No,Ch 265 Felony,,TRAFFICKING OF PERSON FOR FORCED SERVICES,265,51(a)
992,1669,Trafficking of person for sexual servitude Ch. 265 S 50(a),All Other Offense (except traffic),7.0,Person,5,Felony,,,,,,No,Ch 265 Felony,,TRAFFICKING OF PERSON FOR SEXUAL SERVITUDE,265,50(a)
993,1673,"Trafficking of person for sexual servitude or forced services, subsequent offense Ch. 265 s 52(a)",All Other Offense (except traffic),2.0,Person,6,Felony,,,,,,No,Ch 265 Felony,,"TRAFFICKING OF PERSON FOR SEXUAL SERVITUDE OR FORCED SERVICES, SUBSEQUENT OFFENSE",,
994,1672,Trafficking of person under 18 for forced services Ch. 265 S 51(b),All Other Offense (except traffic),7.0,Person,5,Felony,,,,,,No,Ch 265 Felony,,TRAFFICKING OF PERSON UNDER 18 FOR FORCED SERVICES,265,51(b)
995,1670,Trafficking of person under 18 for sexual servitude Ch. 265 S 50(b),All Other Offense (except traffic),7.0,Person,5,Felony,,,,,,No,Ch 265 Felony,,TRAFFICKING OF PERSON UNDER 18 FOR SEXUAL SERVITUDE,265,50(b)
996,274,Transporting of alcohol,Liquor Laws,35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,TRANSPORTING OF ALCOHOL,,
997,1174,Treason  Ch. 264 S 2,All Other Offense (except traffic),2.0,Person,6,Felony,,,,,,Yes,,,TREASON ,264,2
998,1406,"Trees and fences, malicious injury  Ch. 266 S 114",All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,"TREES AND FENCES, MALICIOUS INJURY ",266,114
999,1409,Trespass  Ch. 266 S 120,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,TRESPASS ,266,120
1000,1407,Trespass for tree/plant/fruit  Ch. 266 S 117,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,TRESPASS FOR TREE/PLANT/FRUIT ,266,117
1001,1408,"Trespass for tree/plant/fruit, Sunday/disguised/nighttime  Ch. 266 S 117",All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,"TRESPASS FOR TREE/PLANT/FRUIT, SUNDAY/DISGUISED/NIGHTTIME ",266,117
1002,1412,Trespass on state/county property  Ch. 266 S 123,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,TRESPASS ON STATE/COUNTY PROPERTY ,266,123
1003,1411,Trespass with firearm  Ch. 266 S 121,All Other Offense (except traffic),19.0,Weapons,3,Misdemeanor,,,,,,Yes,,,TRESPASS WITH FIREARM ,266,121
1004,320,Tresspass,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,TRESSPASS,,
1005,74,Unarmed assault & robbery,Robbery,18.0,Person,3,Felony,,,,,,Yes,,,UNARMED ASSAULT & ROBBERY,,
1006,70,Unarmed robbery,Robbery,18.0,Person,3,Felony,,,,,,Yes,,,UNARMED ROBBERY,,
1007,71,Unarmed robbery-on elderly,Robbery,24.0,Person,2,Felony,,,,,,No,Elderly,,UNARMED ROBBERY-ON ELDERLY,,
1008,1627,Unauthorized use of credit cards  Ch. 140D S 27,Forgery and Counterfeiting,29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,UNAUTHORIZED USE OF CREDIT CARDS ,140D,27
1009,287,Unlawful assembly,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,UNLAWFUL ASSEMBLY,,
1010,322,Unlicened dog,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,UNLICENED DOG,,
1011,1523,Unnatural & lascivious act  Ch. 272 S 35,Sex Offenses (except forcible rape),29.0,Public Order,2,Felony,,,Yes,Yes,,Yes,,,UNNATURAL & LASCIVIOUS ACT ,272,35
1012,1524,Unnatural & lascivious act with child under 16  Ch. 272 S 35A,Sex Offenses (except forcible rape),18.0,Person,3,Felony,,Yes,Yes,Yes,,No,178C Sex Offense,,UNNATURAL & LASCIVIOUS ACT WITH CHILD UNDER 16 ,272,35A
1013,1525,"Unnatural & lascivious act with child under 16, subsq. off.  Ch. 272 S 35A",Sex Offenses (except forcible rape),12.0,Person,4,Felony,,Yes,Yes,Yes,,No,178C Sex Offense,,"UNNATURAL & LASCIVIOUS ACT WITH CHILD UNDER 16, SUBSQ. OFF. ",272,35A
1014,219,Upon bet or wager to win race-115s,Bookmaking (Horse and Sport Book),29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,UPON BET OR WAGER TO WIN RACE-115S,,
1015,243,Use of telephone for gambling purposes,All Other Gambling,29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,USE OF TELEPHONE FOR GAMBLING PURPOSES,,
1016,209,"Use without authority after suspension or revocation of license-114b, 114c",Other,28.0,Motor Vehicle,2,Misdemeanor,,,,,,Yes,,,"USE WITHOUT AUTHORITY AFTER SUSPENSION OR REVOCATION OF LICENSE-114B, 114C",,
1017,208,Use without authority-114a,Other,34.0,Motor Vehicle,1,Misdemeanor,,,,,,Yes,,,USE WITHOUT AUTHORITY-114A,,
1018,251,Using a firearm in committing a felony,"Weapons (carrying, possessing)",19.0,Weapons,3,Felony,,,,,,No,Armed w dangerous weapon,,USING A FIREARM IN COMMITTING A FELONY,,
1019,1498,Usury  Ch. 271 S 49(a),All Other Offense (except traffic),23.0,Public Order,3,Felony,,,,,,Yes,,,USURY ,271,49(a)
1020,1425,"Utter false check, instrument, or promissory note  Ch. 267 S 5",forgery and Counterfeiting,20.0,Property,3,Felony,,,,,,Yes,,,"UTTER FALSE CHECK, INSTRUMENT, OR PROMISSORY NOTE ",267,5
1021,1545,Vagabond  Ch. 272 S 68,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,VAGABOND ,272,68
1022,1544,Vagrancy  Ch. 272 S 66,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,VAGRANCY ,272,66
1023,30,Vehicular homicide by negligent operation,All Other Offense (except traffic),7.0,Person,5,Felony,,,,,,No,Death or serious injury,,VEHICULAR HOMICIDE BY NEGLIGENT OPERATION,,
1024,28,Vehicular homicide by reckless operation,All Other Offense (except traffic),12.0,Person,4,Felony,,,,,,No,Death or serious injury,,VEHICULAR HOMICIDE BY RECKLESS OPERATION,,
1025,29,Vehicular homicide-oui liquor or drugs,All Other Offense (except traffic),7.0,Person,5,Felony,,,,,,No,Death or serious injury,,VEHICULAR HOMICIDE-OUI LIQUOR OR DRUGS,,
1026,27,Vehicular homicide-oui liquor or drugs & negligence,All Other Offense (except traffic),7.0,Person,5,Felony,,,,,,No,Death or serious injury,,VEHICULAR HOMICIDE-OUI LIQUOR OR DRUGS & NEGLIGENCE,,
1027,26,Vehicular homicide-oui liquor or drugs & recklessness,All Other Offense (except traffic),7.0,Person,5,Felony,,,,,,No,Death or serious injury,,VEHICULAR HOMICIDE-OUI LIQUOR OR DRUGS & RECKLESSNESS,,
1028,203,Violation of laws of the road,Other,34.0,Motor Vehicle,1,Misdemeanor,,,,,,Yes,,,VIOLATION OF LAWS OF THE ROAD,,
1029,327,Violation of park rules,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,VIOLATION OF PARK RULES,,
1030,1006,"Violation of state, town, city, or MDC ordinance, non-criminal disposition  Ch. 40 S 21D",All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,"VIOLATION OF STATE, TOWN, CITY, OR MDC ORDINANCE, NON-CRIMINAL DISPOSITION ",40,21D
1031,328,Violation of welfare laws,All Other Offense (except traffic),29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,VIOLATION OF WELFARE LAWS,,
1032,166,Violation of welfare property,All Other Offense (except traffic),26.0,Property,2,Misdemeanor,,,,,,Yes,,,VIOLATION OF WELFARE PROPERTY,,
1033,175,Wanton destruction of property-over $250,All Other Offense (except traffic),26.0,Property,2,Misdemeanor,,,,,,Yes,,,WANTON DESTRUCTION OF PROPERTY-OVER $250,,
1034,174,Wanton destruction of property-under $250,All Other Offense (except traffic),26.0,Property,2,Misdemeanor,,,,,,Yes,,,WANTON DESTRUCTION OF PROPERTY-UNDER $250,,
1035,1171,Witness fail to appear in criminal case  Ch. 233 S 5,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,WITNESS FAIL TO APPEAR IN CRIMINAL CASE ,233,5
1036,1172,"Witness fail to testify, immunized  Ch. 233 S 20H",All Other Offense (except traffic),29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,"WITNESS FAIL TO TESTIFY, IMMUNIZED ",233,20H
